Domain Code,Domain,AreaCode,AreaName,ElementCode,ElementName,ItemCode,ItemName,Year,Value,Flag,FlagD
"QL","Livestock Primary","197","Sierra Leone","5321","Producing Animals/Slaughtered","1069","Meat, duck","1982","54.00","F","FAO estimate"
"QL","Livestock Primary","197","Sierra Leone","5321","Producing Animals/Slaughtered","1069","Meat, duck","1983","55.00","F","FAO estimate"
"QL","Livestock Primary","197","Sierra Leone","5321","Producing Animals/Slaughtered","1069","Meat, duck","1984","56.00","F","FAO estimate"
"QL","Livestock Primary","197","Sierra Leone","5321","Producing Animals/Slaughtered","1069","Meat, duck","1985","57.00","F","FAO estimate"
"QL","Livestock Primary","197","Sierra Leone","5321","Producing Animals/Slaughtered","1069","Meat, duck","1986","58.00","F","FAO estimate"
"QL","Livestock Primary","197","Sierra Leone","5321","Producing Animals/Slaughtered","1069","Meat, duck","1987","59.00","F","FAO estimate"
"QL","Livestock Primary","197","Sierra Leone","5321","Producing Animals/Slaughtered","1069","Meat, duck","1988","60.00","F","FAO estimate"
"QL","Livestock Primary","197","Sierra Leone","5321","Producing Animals/Slaughtered","1069","Meat, duck","1989","61.00","F","FAO estimate"
"QL","Livestock Primary","197","Sierra Leone","5321","Producing Animals/Slaughtered","1069","Meat, duck","1990","62.00","F","FAO estimate"
"QL","Livestock Primary","197","Sierra Leone","5321","Producing Animals/Slaughtered","1069","Meat, duck","1991","62.00","F","FAO estimate"
"QL","Livestock Primary","197","Sierra Leone","5321","Producing Animals/Slaughtered","1069","Meat, duck","1992","63.00","F","FAO estimate"
"QL","Livestock Primary","197","Sierra Leone","5321","Producing Animals/Slaughtered","1069","Meat, duck","1993","64.00","F","FAO estimate"
"QL","Livestock Primary","197","Sierra Leone","5321","Producing Animals/Slaughtered","1069","Meat, duck","1994","65.00","F","FAO estimate"
"QL","Livestock Primary","197","Sierra Leone","5321","Producing Animals/Slaughtered","1069","Meat, duck","1995","65.00","F","FAO estimate"
"QL","Livestock Primary","197","Sierra Leone","5321","Producing Animals/Slaughtered","1069","Meat, duck","1996","65.00","F","FAO estimate"
"QL","Livestock Primary","197","Sierra Leone","5321","Producing Animals/Slaughtered","1069","Meat, duck","1997","65.00","F","FAO estimate"
"QL","Livestock Primary","197","Sierra Leone","5321","Producing Animals/Slaughtered","1069","Meat, duck","1998","65.00","F","FAO estimate"
"QL","Livestock Primary","197","Sierra Leone","5321","Producing Animals/Slaughtered","1069","Meat, duck","1999","65.00","F","FAO estimate"
"QL","Livestock Primary","197","Sierra Leone","5321","Producing Animals/Slaughtered","1069","Meat, duck","2000","70.00","F","FAO estimate"
"QL","Livestock Primary","197","Sierra Leone","5321","Producing Animals/Slaughtered","1069","Meat, duck","2001","128.00","F","FAO estimate"
"QL","Livestock Primary","197","Sierra Leone","5321","Producing Animals/Slaughtered","1069","Meat, duck","2002","159.00","F","FAO estimate"
"QL","Livestock Primary","197","Sierra Leone","5321","Producing Animals/Slaughtered","1069","Meat, duck","2003","199.00","F","FAO estimate"
"QL","Livestock Primary","197","Sierra Leone","5321","Producing Animals/Slaughtered","1069","Meat, duck","2004","249.00","F","FAO estimate"
"QL","Livestock Primary","197","Sierra Leone","5321","Producing Animals/Slaughtered","1069","Meat, duck","2005","311.00","F","FAO estimate"
"QL","Livestock Primary","197","Sierra Leone","5321","Producing Animals/Slaughtered","1069","Meat, duck","2006","389.00","F","FAO estimate"
"QL","Livestock Primary","197","Sierra Leone","5321","Producing Animals/Slaughtered","1069","Meat, duck","2007","486.00","F","FAO estimate"
"QL","Livestock Primary","197","Sierra Leone","5321","Producing Animals/Slaughtered","1069","Meat, duck","2008","608.00","F","FAO estimate"
"QL","Livestock Primary","197","Sierra Leone","5321","Producing Animals/Slaughtered","1069","Meat, duck","2009","730.00","F","FAO estimate"
"QL","Livestock Primary","197","Sierra Leone","5321","Producing Animals/Slaughtered","1069","Meat, duck","2010","803.00","F","FAO estimate"
"QL","Livestock Primary","197","Sierra Leone","5321","Producing Animals/Slaughtered","1069","Meat, duck","2011","883.00","F","FAO estimate"
"QL","Livestock Primary","197","Sierra Leone","5321","Producing Animals/Slaughtered","1069","Meat, duck","2012","883.00","F","FAO estimate"
"QL","Livestock Primary","197","Sierra Leone","5321","Producing Animals/Slaughtered","1069","Meat, duck","2013","883.00","F","FAO estimate"
"QL","Livestock Primary","197","Sierra Leone","5321","Producing Animals/Slaughtered","1141","Meat, rabbit","2000","1500.00","F","FAO estimate"
"QL","Livestock Primary","197","Sierra Leone","5321","Producing Animals/Slaughtered","1141","Meat, rabbit","2001","1500.00","F","FAO estimate"
"QL","Livestock Primary","197","Sierra Leone","5321","Producing Animals/Slaughtered","1141","Meat, rabbit","2002","1685.00","","Official data"
"QL","Livestock Primary","197","Sierra Leone","5321","Producing Animals/Slaughtered","1141","Meat, rabbit","2003","4500.00","F","FAO estimate"
"QL","Livestock Primary","197","Sierra Leone","5321","Producing Animals/Slaughtered","1141","Meat, rabbit","2004","5625.00","F","FAO estimate"
"QL","Livestock Primary","197","Sierra Leone","5321","Producing Animals/Slaughtered","1141","Meat, rabbit","2005","6750.00","F","FAO estimate"
"QL","Livestock Primary","197","Sierra Leone","5321","Producing Animals/Slaughtered","1141","Meat, rabbit","2006","7000.00","F","FAO estimate"
"QL","Livestock Primary","197","Sierra Leone","5321","Producing Animals/Slaughtered","1141","Meat, rabbit","2007","7125.00","F","FAO estimate"
"QL","Livestock Primary","197","Sierra Leone","5321","Producing Animals/Slaughtered","1141","Meat, rabbit","2008","7250.00","F","FAO estimate"
"QL","Livestock Primary","197","Sierra Leone","5321","Producing Animals/Slaughtered","1141","Meat, rabbit","2009","7000.00","F","FAO estimate"
"QL","Livestock Primary","197","Sierra Leone","5321","Producing Animals/Slaughtered","1141","Meat, rabbit","2010","7600.00","F","FAO estimate"
"QL","Livestock Primary","197","Sierra Leone","5321","Producing Animals/Slaughtered","1141","Meat, rabbit","2011","7600.00","F","FAO estimate"
"QL","Livestock Primary","197","Sierra Leone","5321","Producing Animals/Slaughtered","1141","Meat, rabbit","2012","7600.00","F","FAO estimate"
"QL","Livestock Primary","197","Sierra Leone","5321","Producing Animals/Slaughtered","1141","Meat, rabbit","2013","7600.00","F","FAO estimate"
"QL","Livestock Primary","197","Sierra Leone","5321","Producing Animals/Slaughtered","1808","Meat, Poultry","1961","1940.00","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QL","Livestock Primary","197","Sierra Leone","5321","Producing Animals/Slaughtered","1808","Meat, Poultry","1962","2040.00","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QL","Livestock Primary","197","Sierra Leone","5321","Producing Animals/Slaughtered","1808","Meat, Poultry","1963","2191.00","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QL","Livestock Primary","197","Sierra Leone","5321","Producing Animals/Slaughtered","1808","Meat, Poultry","1964","2346.00","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QL","Livestock Primary","197","Sierra Leone","5321","Producing Animals/Slaughtered","1808","Meat, Poultry","1965","2523.00","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QL","Livestock Primary","197","Sierra Leone","5321","Producing Animals/Slaughtered","1808","Meat, Poultry","1966","2705.00","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QL","Livestock Primary","197","Sierra Leone","5321","Producing Animals/Slaughtered","1808","Meat, Poultry","1967","2826.00","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QL","Livestock Primary","197","Sierra Leone","5321","Producing Animals/Slaughtered","1808","Meat, Poultry","1968","2881.00","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QL","Livestock Primary","197","Sierra Leone","5321","Producing Animals/Slaughtered","1808","Meat, Poultry","1969","2916.00","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QL","Livestock Primary","197","Sierra Leone","5321","Producing Animals/Slaughtered","1808","Meat, Poultry","1970","2963.00","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QL","Livestock Primary","197","Sierra Leone","5321","Producing Animals/Slaughtered","1808","Meat, Poultry","1971","3046.00","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QL","Livestock Primary","197","Sierra Leone","5321","Producing Animals/Slaughtered","1808","Meat, Poultry","1972","3248.00","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QL","Livestock Primary","197","Sierra Leone","5321","Producing Animals/Slaughtered","1808","Meat, Poultry","1973","3550.00","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QL","Livestock Primary","197","Sierra Leone","5321","Producing Animals/Slaughtered","1808","Meat, Poultry","1974","3752.00","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QL","Livestock Primary","197","Sierra Leone","5321","Producing Animals/Slaughtered","1808","Meat, Poultry","1975","4054.00","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QL","Livestock Primary","197","Sierra Leone","5321","Producing Animals/Slaughtered","1808","Meat, Poultry","1976","4406.00","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QL","Livestock Primary","197","Sierra Leone","5321","Producing Animals/Slaughtered","1808","Meat, Poultry","1977","4695.00","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QL","Livestock Primary","197","Sierra Leone","5321","Producing Animals/Slaughtered","1808","Meat, Poultry","1978","5054.00","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QL","Livestock Primary","197","Sierra Leone","5321","Producing Animals/Slaughtered","1808","Meat, Poultry","1979","5553.00","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QL","Livestock Primary","197","Sierra Leone","5321","Producing Animals/Slaughtered","1808","Meat, Poultry","1980","6052.00","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QL","Livestock Primary","197","Sierra Leone","5321","Producing Animals/Slaughtered","1808","Meat, Poultry","1981","6553.00","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QL","Livestock Primary","197","Sierra Leone","5321","Producing Animals/Slaughtered","1808","Meat, Poultry","1982","6954.00","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QL","Livestock Primary","197","Sierra Leone","5321","Producing Animals/Slaughtered","1808","Meat, Poultry","1983","6755.00","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QL","Livestock Primary","197","Sierra Leone","5321","Producing Animals/Slaughtered","1808","Meat, Poultry","1984","6656.00","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QL","Livestock Primary","197","Sierra Leone","5321","Producing Animals/Slaughtered","1808","Meat, Poultry","1985","7057.00","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QL","Livestock Primary","197","Sierra Leone","5321","Producing Animals/Slaughtered","1808","Meat, Poultry","1986","7658.00","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QL","Livestock Primary","197","Sierra Leone","5321","Producing Animals/Slaughtered","1808","Meat, Poultry","1987","8659.00","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QL","Livestock Primary","197","Sierra Leone","5321","Producing Animals/Slaughtered","1808","Meat, Poultry","1988","8760.00","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QL","Livestock Primary","197","Sierra Leone","5321","Producing Animals/Slaughtered","1808","Meat, Poultry","1989","9061.00","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QL","Livestock Primary","197","Sierra Leone","5321","Producing Animals/Slaughtered","1808","Meat, Poultry","1990","9562.00","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QL","Livestock Primary","197","Sierra Leone","5321","Producing Animals/Slaughtered","1808","Meat, Poultry","1991","9612.00","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QL","Livestock Primary","197","Sierra Leone","5321","Producing Animals/Slaughtered","1808","Meat, Poultry","1992","9613.00","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QL","Livestock Primary","197","Sierra Leone","5321","Producing Animals/Slaughtered","1808","Meat, Poultry","1993","9614.00","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QL","Livestock Primary","197","Sierra Leone","5321","Producing Animals/Slaughtered","1808","Meat, Poultry","1994","9615.00","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QL","Livestock Primary","197","Sierra Leone","5321","Producing Animals/Slaughtered","1808","Meat, Poultry","1995","9615.00","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QL","Livestock Primary","197","Sierra Leone","5321","Producing Animals/Slaughtered","1808","Meat, Poultry","1996","10065.00","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QL","Livestock Primary","197","Sierra Leone","5321","Producing Animals/Slaughtered","1808","Meat, Poultry","1997","10065.00","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QL","Livestock Primary","197","Sierra Leone","5321","Producing Animals/Slaughtered","1808","Meat, Poultry","1998","10065.00","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QL","Livestock Primary","197","Sierra Leone","5321","Producing Animals/Slaughtered","1808","Meat, Poultry","1999","10065.00","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QL","Livestock Primary","197","Sierra Leone","5321","Producing Animals/Slaughtered","1808","Meat, Poultry","2000","6070.00","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QL","Livestock Primary","197","Sierra Leone","5321","Producing Animals/Slaughtered","1808","Meat, Poultry","2001","2228.00","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QL","Livestock Primary","197","Sierra Leone","5321","Producing Animals/Slaughtered","1808","Meat, Poultry","2002","2659.00","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QL","Livestock Primary","197","Sierra Leone","5321","Producing Animals/Slaughtered","1808","Meat, Poultry","2003","3499.00","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QL","Livestock Primary","197","Sierra Leone","5321","Producing Animals/Slaughtered","1808","Meat, Poultry","2004","4249.00","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QL","Livestock Primary","197","Sierra Leone","5321","Producing Animals/Slaughtered","1808","Meat, Poultry","2005","5311.00","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QL","Livestock Primary","197","Sierra Leone","5321","Producing Animals/Slaughtered","1808","Meat, Poultry","2006","6389.00","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QL","Livestock Primary","197","Sierra Leone","5321","Producing Animals/Slaughtered","1808","Meat, Poultry","2007","7986.00","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QL","Livestock Primary","197","Sierra Leone","5321","Producing Animals/Slaughtered","1808","Meat, Poultry","2008","10608.00","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QL","Livestock Primary","197","Sierra Leone","5321","Producing Animals/Slaughtered","1808","Meat, Poultry","2009","13980.00","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QL","Livestock Primary","197","Sierra Leone","5321","Producing Animals/Slaughtered","1808","Meat, Poultry","2010","15303.00","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QL","Livestock Primary","197","Sierra Leone","5321","Producing Animals/Slaughtered","1808","Meat, Poultry","2011","16083.00","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QL","Livestock Primary","197","Sierra Leone","5321","Producing Animals/Slaughtered","1808","Meat, Poultry","2012","16883.00","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QL","Livestock Primary","197","Sierra Leone","5321","Producing Animals/Slaughtered","1808","Meat, Poultry","2013","17683.00","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QL","Livestock Primary","197","Sierra Leone","5322","Production","944","Meat indigenous, cattle","1961","22000.00","F","FAO estimate"
"QL","Livestock Primary","197","Sierra Leone","5322","Production","944","Meat indigenous, cattle","1962","24000.00","F","FAO estimate"
"QL","Livestock Primary","197","Sierra Leone","5322","Production","944","Meat indigenous, cattle","1963","25000.00","F","FAO estimate"
"QL","Livestock Primary","197","Sierra Leone","5322","Production","944","Meat indigenous, cattle","1964","26000.00","F","FAO estimate"
"QL","Livestock Primary","197","Sierra Leone","5322","Production","944","Meat indigenous, cattle","1965","27000.00","F","FAO estimate"
"QL","Livestock Primary","197","Sierra Leone","5322","Production","944","Meat indigenous, cattle","1966","28000.00","F","FAO estimate"
"QL","Livestock Primary","197","Sierra Leone","5322","Production","944","Meat indigenous, cattle","1967","28000.00","F","FAO estimate"
"QL","Livestock Primary","197","Sierra Leone","5322","Production","944","Meat indigenous, cattle","1968","29000.00","F","FAO estimate"
"QL","Livestock Primary","197","Sierra Leone","5322","Production","944","Meat indigenous, cattle","1969","29000.00","F","FAO estimate"
"QL","Livestock Primary","197","Sierra Leone","5322","Production","944","Meat indigenous, cattle","1970","29000.00","F","FAO estimate"
"QL","Livestock Primary","197","Sierra Leone","5322","Production","944","Meat indigenous, cattle","1971","30000.00","F","FAO estimate"
"QL","Livestock Primary","197","Sierra Leone","5322","Production","944","Meat indigenous, cattle","1972","30000.00","F","FAO estimate"
"QL","Livestock Primary","197","Sierra Leone","5322","Production","944","Meat indigenous, cattle","1973","31000.00","F","FAO estimate"
"QL","Livestock Primary","197","Sierra Leone","5322","Production","944","Meat indigenous, cattle","1974","31000.00","F","FAO estimate"
"QL","Livestock Primary","197","Sierra Leone","5322","Production","944","Meat indigenous, cattle","1975","32000.00","F","FAO estimate"
"QL","Livestock Primary","197","Sierra Leone","5322","Production","944","Meat indigenous, cattle","1976","32000.00","F","FAO estimate"
"QL","Livestock Primary","197","Sierra Leone","5322","Production","944","Meat indigenous, cattle","1977","33000.00","F","FAO estimate"
"QL","Livestock Primary","197","Sierra Leone","5322","Production","944","Meat indigenous, cattle","1978","33000.00","F","FAO estimate"
"QL","Livestock Primary","197","Sierra Leone","5322","Production","944","Meat indigenous, cattle","1979","34000.00","F","FAO estimate"
"QL","Livestock Primary","197","Sierra Leone","5322","Production","944","Meat indigenous, cattle","1980","35000.00","F","FAO estimate"
"QL","Livestock Primary","197","Sierra Leone","5322","Production","944","Meat indigenous, cattle","1981","36000.00","F","FAO estimate"
"QL","Livestock Primary","197","Sierra Leone","5322","Production","944","Meat indigenous, cattle","1982","37500.00","F","FAO estimate"
"QL","Livestock Primary","197","Sierra Leone","5322","Production","944","Meat indigenous, cattle","1983","35500.00","F","FAO estimate"
"QL","Livestock Primary","197","Sierra Leone","5322","Production","944","Meat indigenous, cattle","1984","33000.00","F","FAO estimate"
"QL","Livestock Primary","197","Sierra Leone","5322","Production","944","Meat indigenous, cattle","1985","33000.00","F","FAO estimate"
"QL","Livestock Primary","197","Sierra Leone","5322","Production","944","Meat indigenous, cattle","1986","33000.00","F","FAO estimate"
"QL","Livestock Primary","197","Sierra Leone","5322","Production","944","Meat indigenous, cattle","1987","33000.00","F","FAO estimate"
"QL","Livestock Primary","197","Sierra Leone","5322","Production","944","Meat indigenous, cattle","1988","33000.00","F","FAO estimate"
"QL","Livestock Primary","197","Sierra Leone","5322","Production","944","Meat indigenous, cattle","1989","33000.00","F","FAO estimate"
"QL","Livestock Primary","197","Sierra Leone","5322","Production","944","Meat indigenous, cattle","1990","33000.00","F","FAO estimate"
"QL","Livestock Primary","197","Sierra Leone","5322","Production","944","Meat indigenous, cattle","1991","33000.00","F","FAO estimate"
"QL","Livestock Primary","197","Sierra Leone","5322","Production","944","Meat indigenous, cattle","1992","36000.00","F","FAO estimate"
"QL","Livestock Primary","197","Sierra Leone","5322","Production","944","Meat indigenous, cattle","1993","38000.00","F","FAO estimate"
"QL","Livestock Primary","197","Sierra Leone","5322","Production","944","Meat indigenous, cattle","1994","40000.00","F","FAO estimate"
"QL","Livestock Primary","197","Sierra Leone","5322","Production","944","Meat indigenous, cattle","1995","38000.00","F","FAO estimate"
"QL","Livestock Primary","197","Sierra Leone","5322","Production","944","Meat indigenous, cattle","1996","32000.00","F","FAO estimate"
"QL","Livestock Primary","197","Sierra Leone","5322","Production","944","Meat indigenous, cattle","1997","27000.00","F","FAO estimate"
"QL","Livestock Primary","197","Sierra Leone","5322","Production","944","Meat indigenous, cattle","1998","27000.00","F","FAO estimate"
"QL","Livestock Primary","197","Sierra Leone","5322","Production","944","Meat indigenous, cattle","1999","23000.00","F","FAO estimate"
"QL","Livestock Primary","197","Sierra Leone","5322","Production","944","Meat indigenous, cattle","2000","23000.00","F","FAO estimate"
"QL","Livestock Primary","197","Sierra Leone","5322","Production","944","Meat indigenous, cattle","2001","20000.00","F","FAO estimate"
"QL","Livestock Primary","197","Sierra Leone","5322","Production","944","Meat indigenous, cattle","2002","20000.00","F","FAO estimate"
"QL","Livestock Primary","197","Sierra Leone","5322","Production","944","Meat indigenous, cattle","2003","22000.00","F","FAO estimate"
"QL","Livestock Primary","197","Sierra Leone","5322","Production","944","Meat indigenous, cattle","2004","26000.00","F","FAO estimate"
"QL","Livestock Primary","197","Sierra Leone","5322","Production","944","Meat indigenous, cattle","2005","32000.00","F","FAO estimate"
"QL","Livestock Primary","197","Sierra Leone","5322","Production","944","Meat indigenous, cattle","2006","47000.00","F","FAO estimate"
"QL","Livestock Primary","197","Sierra Leone","5322","Production","944","Meat indigenous, cattle","2007","47000.00","F","FAO estimate"
"QL","Livestock Primary","197","Sierra Leone","5322","Production","944","Meat indigenous, cattle","2008","51000.00","F","FAO estimate"
"QL","Livestock Primary","197","Sierra Leone","5322","Production","944","Meat indigenous, cattle","2009","55000.00","F","FAO estimate"
"QL","Livestock Primary","197","Sierra Leone","5322","Production","944","Meat indigenous, cattle","2010","58000.00","F","FAO estimate"
"QL","Livestock Primary","197","Sierra Leone","5322","Production","944","Meat indigenous, cattle","2011","60000.00","F","FAO estimate"
"QL","Livestock Primary","197","Sierra Leone","5322","Production","944","Meat indigenous, cattle","2012","62000.00","F","FAO estimate"
"QL","Livestock Primary","197","Sierra Leone","5322","Production","944","Meat indigenous, cattle","2013","62000.00","F","FAO estimate"
"QL","Livestock Primary","197","Sierra Leone","5322","Production","1012","Meat indigenous, sheep","1961","30000.00","F","FAO estimate"
"QL","Livestock Primary","197","Sierra Leone","5322","Production","1012","Meat indigenous, sheep","1962","30000.00","F","FAO estimate"
"QL","Livestock Primary","197","Sierra Leone","5322","Production","1012","Meat indigenous, sheep","1963","31000.00","F","FAO estimate"
"QL","Livestock Primary","197","Sierra Leone","5322","Production","1012","Meat indigenous, sheep","1964","32000.00","F","FAO estimate"
"QL","Livestock Primary","197","Sierra Leone","5322","Production","1012","Meat indigenous, sheep","1965","31000.00","F","FAO estimate"
"QL","Livestock Primary","197","Sierra Leone","5322","Production","1012","Meat indigenous, sheep","1966","32000.00","F","FAO estimate"
"QL","Livestock Primary","197","Sierra Leone","5322","Production","1012","Meat indigenous, sheep","1967","33500.00","F","FAO estimate"
"QL","Livestock Primary","197","Sierra Leone","5322","Production","1012","Meat indigenous, sheep","1968","34500.00","F","FAO estimate"
"QL","Livestock Primary","197","Sierra Leone","5322","Production","1012","Meat indigenous, sheep","1969","35500.00","F","FAO estimate"
"QL","Livestock Primary","197","Sierra Leone","5322","Production","1012","Meat indigenous, sheep","1970","37500.00","F","FAO estimate"
"QL","Livestock Primary","197","Sierra Leone","5322","Production","1012","Meat indigenous, sheep","1971","38000.00","F","FAO estimate"
"QL","Livestock Primary","197","Sierra Leone","5322","Production","1012","Meat indigenous, sheep","1972","40000.00","F","FAO estimate"
"QL","Livestock Primary","197","Sierra Leone","5322","Production","1012","Meat indigenous, sheep","1973","41000.00","F","FAO estimate"
"QL","Livestock Primary","197","Sierra Leone","5322","Production","1012","Meat indigenous, sheep","1974","42000.00","F","FAO estimate"
"QL","Livestock Primary","197","Sierra Leone","5322","Production","1012","Meat indigenous, sheep","1975","44000.00","F","FAO estimate"
"QL","Livestock Primary","197","Sierra Leone","5322","Production","1012","Meat indigenous, sheep","1976","46000.00","F","FAO estimate"
"QL","Livestock Primary","197","Sierra Leone","5322","Production","1012","Meat indigenous, sheep","1977","47000.00","F","FAO estimate"
"QL","Livestock Primary","197","Sierra Leone","5322","Production","1012","Meat indigenous, sheep","1978","49000.00","F","FAO estimate"
"QL","Livestock Primary","197","Sierra Leone","5322","Production","1012","Meat indigenous, sheep","1979","51000.00","F","FAO estimate"
"QL","Livestock Primary","197","Sierra Leone","5322","Production","1012","Meat indigenous, sheep","1980","53000.00","F","FAO estimate"
"QL","Livestock Primary","197","Sierra Leone","5322","Production","1012","Meat indigenous, sheep","1981","56000.00","F","FAO estimate"
"QL","Livestock Primary","197","Sierra Leone","5322","Production","1012","Meat indigenous, sheep","1982","60000.00","F","FAO estimate"
"QL","Livestock Primary","197","Sierra Leone","5322","Production","1012","Meat indigenous, sheep","1983","64000.00","F","FAO estimate"
"QL","Livestock Primary","197","Sierra Leone","5322","Production","1012","Meat indigenous, sheep","1984","60000.00","F","FAO estimate"
"QL","Livestock Primary","197","Sierra Leone","5322","Production","1012","Meat indigenous, sheep","1985","60000.00","F","FAO estimate"
"QL","Livestock Primary","197","Sierra Leone","5322","Production","1012","Meat indigenous, sheep","1986","56000.00","F","FAO estimate"
"QL","Livestock Primary","197","Sierra Leone","5322","Production","1012","Meat indigenous, sheep","1987","56000.00","F","FAO estimate"
"QL","Livestock Primary","197","Sierra Leone","5322","Production","1012","Meat indigenous, sheep","1988","53000.00","F","FAO estimate"
"QL","Livestock Primary","197","Sierra Leone","5322","Production","1012","Meat indigenous, sheep","1989","53500.00","F","FAO estimate"
"QL","Livestock Primary","197","Sierra Leone","5322","Production","1012","Meat indigenous, sheep","1990","54000.00","F","FAO estimate"
"QL","Livestock Primary","197","Sierra Leone","5322","Production","1012","Meat indigenous, sheep","1991","55000.00","F","FAO estimate"
"QL","Livestock Primary","197","Sierra Leone","5322","Production","1012","Meat indigenous, sheep","1992","56500.00","F","FAO estimate"
"QL","Livestock Primary","197","Sierra Leone","5322","Production","1012","Meat indigenous, sheep","1993","59500.00","F","FAO estimate"
"QL","Livestock Primary","197","Sierra Leone","5322","Production","1012","Meat indigenous, sheep","1994","65000.00","F","FAO estimate"
"QL","Livestock Primary","197","Sierra Leone","5322","Production","1012","Meat indigenous, sheep","1995","66000.00","F","FAO estimate"
"QL","Livestock Primary","197","Sierra Leone","5322","Production","1012","Meat indigenous, sheep","1996","54000.00","F","FAO estimate"
"QL","Livestock Primary","197","Sierra Leone","5322","Production","1012","Meat indigenous, sheep","1997","45000.00","F","FAO estimate"
"QL","Livestock Primary","197","Sierra Leone","5322","Production","1012","Meat indigenous, sheep","1998","45000.00","F","FAO estimate"
"QL","Livestock Primary","197","Sierra Leone","5322","Production","1012","Meat indigenous, sheep","1999","45000.00","F","FAO estimate"
"QL","Livestock Primary","197","Sierra Leone","5322","Production","1012","Meat indigenous, sheep","2000","45000.00","F","FAO estimate"
"QL","Livestock Primary","197","Sierra Leone","5322","Production","1012","Meat indigenous, sheep","2001","33000.00","F","FAO estimate"
"QL","Livestock Primary","197","Sierra Leone","5322","Production","1012","Meat indigenous, sheep","2002","33000.00","F","FAO estimate"
"QL","Livestock Primary","197","Sierra Leone","5322","Production","1012","Meat indigenous, sheep","2003","44000.00","F","FAO estimate"
"QL","Livestock Primary","197","Sierra Leone","5322","Production","1012","Meat indigenous, sheep","2004","50000.00","F","FAO estimate"
"QL","Livestock Primary","197","Sierra Leone","5322","Production","1012","Meat indigenous, sheep","2005","56000.00","F","FAO estimate"
"QL","Livestock Primary","197","Sierra Leone","5322","Production","1012","Meat indigenous, sheep","2006","68000.00","F","FAO estimate"
"QL","Livestock Primary","197","Sierra Leone","5322","Production","1012","Meat indigenous, sheep","2007","85000.00","F","FAO estimate"
"QL","Livestock Primary","197","Sierra Leone","5322","Production","1012","Meat indigenous, sheep","2008","102000.00","F","FAO estimate"
"QL","Livestock Primary","197","Sierra Leone","5322","Production","1012","Meat indigenous, sheep","2009","144000.00","F","FAO estimate"
"QL","Livestock Primary","197","Sierra Leone","5322","Production","1012","Meat indigenous, sheep","2010","150000.00","F","FAO estimate"
"QL","Livestock Primary","197","Sierra Leone","5322","Production","1012","Meat indigenous, sheep","2011","164500.00","F","FAO estimate"
